Country Name;Country Code;Indicator Name;Indicator Code;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
United Arab Emirates;ARE;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;25,82948097;26,24366796;23,89668668;23,64585162;51,33956671;42,10683889;25,41808019;18,44100359;19,60176546;19,7486999;20,80842503;12,24270879;19,45972542;15,80561366;25,03034953;32,58735641;20,79035492;19,67087733;17,02985402;14,5718638;14,99955626;17,8092325;15,07211581;9,043109105;12,51033046;19,92349673;15,46431133;13,96488763;16,45784799;19,61802528;24,75007079;25,16113856;23,00170316;26,2528152;17,27553242;20,58080963;27,64474547;27,51167676;25,4626465;22,84644912;13,10596509;15,26792786
United Kingdom;GBR;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,070451209;0,080822972;0,070316585;0,084093697;0,218619643;0,621299754;0,857807375;1,202280157;1,11083479;2,501497176;2,62249396;2,782268892;2,435349756;2,870219043;3,056950187;2,958408162;1,104135281;1,177725589;0,711060444;0,862174295;1,059660035;0,565739971;0,513451883;0,592776056;0,615687308;0,598564047;0,782717425;0,576423655;0,164063261;0,450833476;1,039507709;0,931319029;0,805895433;0,765719753;0,741632557;0,912803614;0,96403604;0,868951915;1,239258451;0,827229731;0,878058032;1,070049198;0,938978538;0,769268978;0,618480968;0,338493218;0,391999167
United States;USA;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,373481748;0,750755289;0,778438;1,031809567;3,352474476;3,188167662;3,059693807;3,048720878;2,731661378;5,063828987;5,748514892;4,313811761;2,72985665;2,784525997;2,558634478;2,334218629;1,076793544;1,371511467;1,148687132;1,242603696;1,41318753;1,060867206;1,042556249;0,955938065;0,801958169;0,851342498;1,047512736;0,853363108;0,551675461;0,661696118;1,104155969;1,039748985;0,729516487;0,886690219;1,373551325;1,342852448;1,283188949;1,211303552;2,100304092;0,803995621;0,981585381;1,219113655;0,872859228;0,838113902;0,806818266;0,305511143;0,281471389
Upper middle income;UMC;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;1,204472741;1,208009031;1,333247267;1,895954439;7,182959821;6,904743229;7,604403439;7,559471602;7,226869535;13,98139612;13,23039869;9,400428792;8,244016734;8,691635175;7,746366377;7,693152035;3,91464859;5,614608541;5,145431701;7,458876299;8,564422432;4,549711805;4,609208377;4,36815337;3,685454331;3,822217706;4,261829114;3,572161216;1,981664132;3,072914464;5,493688474;4,915432837;4,781870204;5,378872119;7,26566795;8,786794455;9,524064692;9,145007902;11,35847345;6,008412505;7,696667257;9,509003306;7,711444281;6,698767814;5,672634501;2,851433753;3,175159932
Uruguay;URY;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,322386079;0,222743643;0,336209014;0,322927267;0,347445032;0,587504922;0,490450895;0,689798672;0,617880874;0,562525802;0,370143323;0,338559734;0,752116989;0,561298211;0,410109139;0,312036164;0,383931061;0,401934081;0,358229003;0,391092683;0,606444697;0,547734843;0,524821879;0,442302397;0,375586425;0,448525663;0,381451081;0,382822823;0,32185447;0,28690042;0,175880363;0,21079426;0,452691169;0,627569046;0,759726522;0,756702954;1,097325711;1,287444976;1,582500244;1,371479582;2,032329236;1,382581119;1,18564333;1,21757801;1,521479979;1,74278881;1,843839648
Uzbekistan;UZB;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;10,22572788;8,809234355;9,046064074;9,442417931;9,999180995;10,26238419;12,18415361;10,62953089;4,653288706;4,497566412;15,11378916;27,08214942;26,44897601;30,01472005;27,06118596;30,17448149;38,01823986;31,32299403;33,7620779;24,53982122;16,71221643;23,62814439;26,3975549;21,258141;18,1008195;11,92201215;11,43628569
Vanuatu;VUT;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;0,38946101;0,468454397;0,492750006;0,510361761;0,608260075;0,340572384;0,556191624;0,74846158;1,193437402;0,991480054;1,111805376;0,965380103;0,8622647;0,903663134;1,023865525;0,927504846;1,000748754;0,968433823;0,736392391;0,647669354;0,830116669;0,802617573;0,755674112;0,796909305;0,912436275;0,674618263;0,554777763;0,717698238;0,768503455;0,947862019;0,847117597;0,79665333;0,818774115;0,763741684;0,705023574;0,932434717;0,818422592;0,876148159
Venezuela, RB;VEN;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,602819082;0,514589644;0,420308506;0,4698126;19,63848174;14,44747847;14,18027745;10,4176649;9,015667755;27,21988628;27,70534437;19,49238952;9,941795969;12,92379542;17,19000926;14,9661347;5,781117689;13,18527683;7,740885118;18,13097412;26,95608157;14,22648677;13,84696469;13,86997493;13,35403534;12,02351651;19,02231394;14,31009524;5,9606197;10,03423628;18,38801486;12,23731116;15,2196458;19,22933632;21,79830993;25,42053621;23,09964189;18,97014099;19,00754272;7,675022522;10,22749148;20,06330853;15,74842153;15,2813507;10,10276639;;
Vietnam;VNM;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;2,162464707;1,450606664;1,08449841;1,737921655;9,002957631;11,97614617;7,792501627;9,93280176;7,365527402;6,560751346;6,907308347;6,901910663;5,840477066;4,175641578;5,168980241;9,091266292;7,08877053;6,648053731;7,050681106;10,67678441;10,9361264;10,62671881;10,09947125;12,53127823;6,026653;8,138565967;10,43256786;8,122256658;6,624121714;5,135478868;2,329843264;2,301113592
Virgin Islands (U.S.);VIR;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
West Bank and Gaza;PSE;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
World;WLD;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,6141802;0,72337606;0,736108752;1,040755984;3,459466864;3,193534282;3,419162443;3,434710813;2,923192444;5,660630825;5,976307704;4,621629214;3,377255371;3,43683517;3,237789125;3,060579591;1,415848789;1,688775935;1,49308492;2,103012216;2,494620523;1,506864616;1,455268612;1,41014324;1,228415325;1,282265837;1,548182783;1,383488105;0,836841486;1,119942552;2,040188663;1,833109565;1,627941346;1,834572319;2,503639062;3,212952395;3,647954616;3,716328983;5,050076712;2,722591912;3,678069479;4,819482681;4,236398693;3,873881193;3,353488598;1,777313022;1,892200703
Yemen, Rep.;YEM;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;25,72293678;15,25835805;12,77157537;17,25898229;31,10181429;34,73082117;33,53555505;26,26902066;16,3617316;24,36199834;38,73031441;30,57535409;28,97108441;30,8803131;33,05839653;40,71145965;39,10477613;32,35729913;31,48260948;19,11348825;21,30382344;23,08898774;17,3734886;16,88148753;12,19719502;1,596179002;0,982571066
Zambia;ZMB;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;36,47212342;23,70501983;20,61799226;38,70049869;31,7518738;12,74294776;16,2241625;13,99139984;10,15926432;17,09154183;16,84973077;9,266338771;6,597256344;9,233877952;6,640067894;7,853770661;7,550549027;10,36748274;18,57500122;21,14011927;20,98038865;12,94856241;13,23113708;6,503156457;11,14668157;15,65445626;11,2092227;9,63532748;7,248401852;5,091810134;5,526410676;3,382400428;4,294902891;7,044857626;11,62537287;13,28556952;20,80114222;22,06771707;17,92610667;18,56870022;21,38744372;21,81080345;18,93822207;16,89069027;15,45478062;16,20417177;15,13344014
Zimbabwe;ZWE;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;3,275320799;2,932850002;2,269598464;3,079412602;3,64068282;3,386910551;4,247286172;4,7961099;4,325779525;4,996373582;6,026243346;4,176828006;4,047229563;3,515092728;3,726299899;3,837770013;3,722581825;4,001933913;4,951440509;4,755569862;4,206937757;9,152246564;10,32822227;8,280213184;8,811081542;7,997751296;7,426141826;6,464723356;4,868226103;3,220234662;3,621215651;3,779325231;4,358107248;7,109690018;9,019142977;9,328473333;12,0979309;16,83033572;19,53860649;8,185921669;9,173155113;10,99926689;9,67404083;8,137899528;7,880787992;8,218364803;8,754979176
